Verify,Finalize,Follow-Up,Session Date,Moved From Facility,Spawning Location,Spawning Location Is Offsite,Spawning Offsite Owner Facility,Spawning Offsite Location Latitude,Spawning Offsite Location Longitude,Spawning Offsite Location Description,Spawning Session Name,Is Import,Is Group Session,Import Custom,Spawning Session Lot #,Cross ID,Spawn ID,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Spawning Ratio,Stock,Stock Agency,Stock Facility,Stock Description,Session Progeny,Brood Year,Spawning Session Comments,Species,Run,Egg Weight(g),Estimated Egg Count,Edit Spawn Cross Notes,Immediate Container,Times Used,Length,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria End Date,Age Criteria Start Date,Age Designation,Spawn Status,Living State,Why Not Spawned,Moved From,Moved From Is Offsite,Offsite Moved From Owner Facility,Offsite Moved From Latitude,Offsite Moved From Longitude,Offsite Moved From Location Description,Source Trap Facility,Source Trap,Moved To,Moved To Is Offsite,Offsite Moved To Owner Facility,Offsite Moved To Latitude,Offsite Moved To Longitude,Offsite Moved To Location Description,Moved To Facility,Release Site,Release Site Latitude,Release Site Longitude,Disposition,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,GEN Sample,Samples,Conditions,Notes
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F25_Lookingglass Egg Room/Tray288,201_25_F25,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray288,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919EC,NA,GEN OtsLOOK25S_0449,NA,NA,19EC
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F36_Lookingglass Egg Room/Tray411,201_25_M37,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray411,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,"3D6.15346919E7, 3DD.003DEB7963",NA,GEN OtsLOOK25S_0457,NA,NA,7963
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F37_Lookingglass Egg Room/Tray412,201_25_M37,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray412,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,"3D6.15346919E7, 3DD.003DEB7963",NA,GEN OtsLOOK25S_0457,NA,NA,7963
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F20_Lookingglass Egg Room/Tray283,201_25_M20,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray283,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695958,NA,GEN OtsLOOK25S_0430,NA,NA,5958
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F21_Lookingglass Egg Room/Tray284,201_25_M20,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray284,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695958,NA,GEN OtsLOOK25S_0430,NA,NA,5958
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F26_Lookingglass Egg Room/Tray401,201_25_F26,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray401,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A21,NA,GEN OtsLOOK25S_0450,NA,NA,1A21
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F22_Lookingglass Egg Room/Tray285,201_25_F22,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray285,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695946,NA,GEN OtsLOOK25S_0446,NA,NA,5946
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F21_Lookingglass Egg Room/Tray284,201_25_F21,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray284,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A24,NA,GEN OtsLOOK25S_0445,NA,NA,1A24
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F18_Lookingglass Egg Room/Tray281,201_25_M18,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray281,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919F6,NA,GEN OtsLOOK25S_0428,NA,NA,19F6
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F19_Lookingglass Egg Room/Tray282,201_25_M18,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray282,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919F6,NA,GEN OtsLOOK25S_0428,NA,NA,19F6
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F28_Lookingglass Egg Room/Tray403,201_25_M29,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray403,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A1B,NA,GEN OtsLOOK25S_0439,NA,NA,1A1B
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F29_Lookingglass Egg Room/Tray404,201_25_M29,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray404,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A1B,NA,GEN OtsLOOK25S_0439,NA,NA,1A1B
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F33_Lookingglass Egg Room/Tray408,201_25_F33,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray408,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695931,NA,GEN OtsLOOK25S_0467,NA,NA,5931
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F29_Lookingglass Egg Room/Tray404,201_25_F29,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray404,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695947,NA,GEN OtsLOOK25S_0463,NA,NA,5947
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F18_Lookingglass Egg Room/Tray281,201_25_F18,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray281,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469597C,NA,GEN OtsLOOK25S_0442,NA,NA,597C
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,N/A,201_25_M1,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,Adult,NotSpawned,Killed,Cull,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695928,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F38_Lookingglass Egg Room/Tray413,201_25_M39,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray413,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469593A,NA,GEN OtsLOOK25S_0459,NA,NA,593A
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F39_Lookingglass Egg Room/Tray414,201_25_M39,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray414,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469593A,NA,GEN OtsLOOK25S_0459,NA,NA,593A
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,N/A,201_25_M17,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,Adult,NotSpawned,Killed,Cull,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Present,NA,NA,NA,3D6.1534695986,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F19_Lookingglass Egg Room/Tray282,201_25_F19,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray282,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695963,NA,GEN OtsLOOK25S_0443,NA,NA,5963
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F32_Lookingglass Egg Room/Tray407,201_25_F32,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray407,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469597D,NA,GEN OtsLOOK25S_0466,NA,NA,597D
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F36_Lookingglass Egg Room/Tray411,201_25_M36,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray411,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A02,NA,GEN OtsLOOK25S_0456,NA,NA,1A02
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F37_Lookingglass Egg Room/Tray412,201_25_M36,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray412,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A02,NA,GEN OtsLOOK25S_0456,NA,NA,1A02
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F22_Lookingglass Egg Room/Tray285,201_25_M22,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray285,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919E4,NA,GEN OtsLOOK25S_0432,NA,NA,19E4
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F23_Lookingglass Egg Room/Tray286,201_25_M22,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray286,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919E4,NA,GEN OtsLOOK25S_0432,NA,NA,19E4
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F23_Lookingglass Egg Room/Tray286,201_25_F23,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray286,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695932,NA,GEN OtsLOOK25S_0447,NA,NA,5932
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F36_Lookingglass Egg Room/Tray411,201_25_F36,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray411,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695981,NA,GEN OtsLOOK25S_0470,NA,NA,5981
